Age,Weight,HeartRate,Gender,Duration_minutes,AnklePain,HipPain,BackPain,LegPain,NeckPain,Walking,Weights,Jogging,Squats,Gym
44,55,79,Male,117,1,1,1,1,0,0,1,0,1,1
26,51,85,Female,111,0,0,0,1,0,0,0,0,1,0
20,69,87,Male,90,1,0,1,1,1,1,1,1,0,0
20,66,92,Male,101,0,0,0,0,1,0,1,0,0,0
36,68,111,Male,48,1,1,1,1,1,0,1,0,1,1
39,66,106,Male,106,1,0,1,0,0,0,0,0,1,0
20,57,84,Male,104,1,0,0,1,0,0,0,1,0,1
40,45,74,Female,63,1,1,0,0,0,0,1,0,0,0
42,55,116,Female,87,0,1,1,1,0,0,0,1,0,0
43,58,78,Female,63,1,1,0,1,1,0,0,1,1,0
44,68,79,Male,106,1,0,1,1,0,0,1,0,0,1
24,63,76,Female,100,1,1,1,1,1,0,0,1,0,0
33,75,117,Female,59,0,1,1,1,1,0,0,1,0,1
44,47,85,Female,118,0,0,0,1,0,1,0,1,0,1
19,75,110,Female,78,1,0,1,0,1,0,1,1,0,0
27,63,84,Male,52,0,0,1,1,1,0,1,1,0,1
25,73,105,Female,79,1,0,0,0,1,0,1,1,1,0
39,51,69,Female,61,0,0,0,1,0,0,0,1,0,0
40,73,93,Male,64,1,0,0,0,1,1,0,0,1,0
44,54,102,Female,58,1,0,0,0,1,0,1,1,1,0
34,81,87,Male,115,1,1,1,0,0,1,0,0,1,1
44,45,112,Male,57,0,1,1,1,0,0,1,1,0,0
33,62,118,Female,116,0,0,1,1,0,1,1,1,1,1
33,81,69,Male,73,0,0,0,1,1,0,0,1,0,1
36,80,81,Female,62,0,0,1,0,0,0,1,1,0,0
38,81,96,Male,119,0,1,0,1,1,1,1,0,1,1
38,46,101,Female,119,1,0,0,0,0,0,1,0,1,1
28,49,87,Male,87,0,1,0,1,0,1,0,1,0,0
26,71,107,Male,85,1,1,1,1,0,0,0,1,1,0
35,73,118,Male,117,1,1,1,0,0,1,0,0,1,1
36,50,118,Male,104,1,1,1,0,1,0,0,1,1,1
41,81,114,Female,103,0,1,1,0,1,1,1,1,0,1
32,79,86,Female,68,1,1,0,1,1,0,0,1,0,0
28,50,90,Female,100,0,1,0,0,0,1,1,0,0,1
22,69,119,Female,102,0,0,0,0,1,1,0,1,1,1
44,61,103,Female,59,0,0,1,0,1,1,1,1,1,1
34,68,109,Male,118,1,1,0,1,1,0,1,1,1,0
41,57,97,Female,119,0,0,0,1,0,0,0,1,0,0
28,63,106,Male,56,0,0,1,1,1,1,0,1,0,0
44,48,119,Female,63,0,1,0,0,1,1,1,0,1,0
34,80,97,Male,52,1,1,0,1,0,1,0,0,1,1
24,68,99,Male,46,1,0,0,0,1,0,0,1,0,1
23,56,88,Male,112,0,1,1,1,1,0,0,1,1,1
31,68,107,Male,97,0,0,0,1,1,0,0,0,1,0
34,54,116,Male,66,0,0,0,1,1,0,1,1,0,0
41,81,89,Female,62,1,1,1,1,1,0,1,1,0,1
43,72,117,Female,47,1,0,1,1,1,0,0,0,1,1
22,76,90,Male,68,0,1,0,1,1,0,0,0,1,0
28,81,109,Male,70,0,0,1,1,0,1,0,1,0,0
30,66,72,Female,54,1,1,1,1,0,1,1,0,1,0
24,76,107,Male,66,0,0,0,0,1,0,0,1,0,1
24,74,75,Male,62,1,0,0,0,1,1,0,0,1,0
30,50,88,Male,118,1,1,1,0,1,1,0,1,0,1
31,58,104,Female,97,1,1,1,0,0,0,1,1,1,1
36,58,84,Male,117,0,0,1,0,0,0,1,1,0,1
28,80,78,Male,68,1,0,1,0,1,1,1,0,0,0
38,57,98,Female,59,0,1,1,1,0,1,1,0,1,1
22,57,104,Male,87,0,0,0,1,1,0,1,0,1,1
27,45,113,Male,112,0,0,1,1,0,0,0,1,1,0
21,62,87,Female,67,1,1,0,0,0,0,0,1,1,0
35,62,106,Male,95,1,0,1,0,0,1,1,0,0,1
34,80,84,Female,104,0,0,0,0,1,1,0,1,1,1
24,69,83,Male,72,1,1,1,0,1,0,1,0,1,1
43,75,100,Male,65,1,1,1,1,1,1,0,1,1,0
30,81,98,Male,79,0,1,1,0,0,0,0,0,0,0
22,68,102,Male,109,0,1,0,0,0,0,1,1,0,1
23,66,111,Female,93,1,0,0,0,1,0,0,0,1,0
25,68,100,Male,117,0,1,1,1,0,0,1,1,0,1
20,46,99,Female,84,1,1,1,0,1,0,0,0,1,0
35,74,76,Male,76,1,0,1,0,1,0,1,0,0,0
33,66,106,Male,57,0,1,1,1,1,1,1,0,0,0
22,57,114,Female,77,0,1,1,1,1,0,1,0,1,0
30,71,97,Female,62,1,1,1,1,0,1,0,0,0,1
26,74,84,Male,116,0,1,0,0,1,1,0,1,0,0
23,65,80,Female,100,1,1,1,0,1,0,1,1,1,1
37,72,117,Female,55,0,1,0,0,0,1,0,1,1,1
33,52,98,Male,88,0,0,0,0,1,0,0,1,1,1
42,51,96,Female,85,0,0,0,0,1,0,0,1,0,0
23,67,97,Female,92,0,1,1,0,0,1,0,0,1,1
32,71,116,Female,64,0,1,1,1,1,1,0,1,0,0
20,70,91,Female,113,1,0,1,0,0,0,0,1,0,1
22,45,105,Female,65,1,1,1,1,0,0,0,1,1,1
36,63,112,Male,98,0,0,0,1,0,0,0,1,1,1
33,70,100,Female,86,1,1,1,0,0,1,0,0,0,0
35,63,92,Male,56,1,1,0,0,1,0,0,0,0,1
26,45,80,Female,58,1,0,0,1,0,0,0,1,1,0
42,67,97,Female,119,0,0,1,1,1,0,0,0,1,1
25,64,110,Male,54,0,0,0,0,1,0,0,1,1,0
36,63,106,Male,54,1,1,1,1,1,0,0,1,1,1
25,74,86,Male,99,1,1,0,0,1,1,1,0,0,1
28,53,75,Female,58,0,1,0,0,1,0,0,1,0,0
40,53,94,Male,96,0,0,1,1,0,0,0,1,1,1
26,52,115,Male,91,0,0,0,1,0,1,1,0,0,0
38,60,99,Female,101,1,1,0,0,0,0,0,0,1,1
44,76,118,Male,72,0,1,1,1,1,1,1,0,0,1
22,57,112,Female,80,0,0,0,1,1,0,0,0,1,0
43,73,113,Female,89,0,0,1,0,0,1,1,1,1,0
36,73,100,Male,69,0,1,1,1,0,1,1,1,0,0
38,75,91,Female,92,1,0,0,1,0,1,0,1,0,1
31,56,113,Male,50,1,0,1,1,1,1,0,1,0,1
31,52,96,Female,77,1,0,0,0,1,1,0,0,0,0
40,56,87,Female,87,1,1,1,0,0,0,0,0,1,0
29,62,98,Female,68,0,1,1,0,1,1,1,0,1,1
35,64,104,Female,94,0,1,0,1,1,1,1,0,0,1
22,78,101,Female,57,1,0,0,1,1,0,0,1,1,1
36,62,81,Male,63,1,1,0,0,0,0,0,0,1,1
29,72,91,Female,115,0,0,0,0,1,1,1,0,0,0
27,59,82,Female,84,0,0,1,0,1,0,0,1,0,1
38,74,70,Male,91,0,0,0,0,0,1,1,1,0,0
31,55,110,Female,83,1,0,0,0,1,0,0,1,1,1
29,62,115,Female,99,1,1,0,0,0,1,1,1,0,1
29,49,89,Male,51,1,0,0,1,1,0,0,1,0,0
44,46,86,Male,65,0,1,1,0,1,0,0,0,1,0
34,51,109,Male,55,0,1,0,0,1,0,1,0,0,1
40,47,80,Male,47,0,0,0,0,1,0,1,1,1,0
20,47,111,Female,89,0,0,0,1,1,1,1,0,1,1
37,46,87,Male,109,1,0,1,0,0,0,1,0,1,0
33,73,78,Female,73,0,1,0,1,0,0,1,0,1,0
36,52,105,Male,93,1,0,0,0,1,1,1,1,1,1
28,53,109,Female,52,1,0,1,1,1,0,0,1,0,0
32,57,70,Female,108,0,0,1,1,0,1,0,1,1,0
42,52,115,Male,114,1,1,1,1,0,1,1,0,1,1
25,59,108,Male,47,0,1,0,1,0,0,1,0,1,1
29,80,76,Male,87,1,0,1,1,1,0,1,1,0,1
40,68,109,Female,66,0,1,0,1,1,1,0,1,1,1
33,51,96,Male,117,0,0,1,1,0,1,0,0,1,1
35,65,82,Male,96,0,1,1,0,0,1,1,1,0,1
24,59,85,Female,105,0,1,1,1,0,1,1,0,0,1
39,78,99,Female,51,0,1,0,0,1,1,0,0,1,1
41,55,72,Female,112,1,1,0,1,0,1,1,1,0,0
22,66,76,Male,110,0,1,0,1,1,0,1,0,0,0
42,77,79,Female,60,0,0,1,1,0,1,1,1,1,1
24,75,70,Female,56,0,0,1,0,1,1,1,0,1,0
30,80,90,Female,61,1,0,1,0,0,1,1,1,0,0
44,73,105,Female,53,0,1,0,1,0,0,0,1,1,0
23,48,91,Female,49,1,1,1,1,1,1,0,1,0,0
21,64,90,Female,83,0,0,1,1,0,1,0,0,1,0
21,54,98,Male,86,1,1,1,0,0,1,0,0,0,1
28,47,78,Male,80,1,1,1,0,1,1,1,1,1,0
30,54,118,Female,45,0,1,0,1,0,0,1,1,1,1
44,57,80,Female,93,0,1,0,1,1,1,1,0,0,1
24,65,109,Female,80,0,0,0,0,1,0,1,1,0,0
35,79,85,Male,107,1,1,1,0,0,1,1,0,1,0
19,77,107,Female,82,0,1,1,0,0,0,0,0,1,0
29,53,119,Female,65,0,1,1,1,0,1,0,0,0,1
29,76,86,Female,92,1,1,1,0,1,0,0,1,0,1
42,73,75,Male,115,0,0,1,1,1,1,0,0,0,0
31,47,98,Female,52,0,1,1,1,0,0,0,0,1,1
21,59,80,Female,93,0,1,0,0,0,1,1,1,1,1
27,66,110,Male,117,1,0,0,0,1,0,0,1,0,0
36,46,103,Male,95,1,0,1,0,1,0,0,0,0,0
19,61,103,Male,72,1,1,1,1,0,0,0,0,0,1
26,55,104,Female,108,0,1,0,0,0,0,0,1,1,1
25,71,77,Female,106,0,0,1,1,1,1,0,0,0,1
19,53,75,Female,95,1,1,1,0,0,1,0,1,1,1
26,71,98,Male,96,0,0,0,0,0,1,1,0,1,1
34,74,112,Female,110,0,1,1,1,0,0,0,0,0,1
38,45,86,Female,90,0,1,1,0,0,0,1,0,0,0
25,54,80,Female,58,0,1,1,1,0,0,1,1,0,1
21,70,100,Male,115,1,1,0,1,0,0,0,0,0,0
39,47,98,Male,84,0,0,0,1,1,1,0,1,0,1
24,81,95,Male,96,0,0,0,1,0,0,1,1,1,1
36,62,108,Male,60,0,1,0,1,1,1,0,1,0,0
27,73,92,Female,71,1,0,1,1,0,0,0,0,0,0
25,72,76,Female,98,1,0,1,0,1,1,1,1,0,1
32,81,87,Male,74,0,0,0,0,1,0,0,1,0,0
39,70,71,Female,78,0,0,1,0,1,0,1,0,1,0
26,64,80,Female,70,0,1,1,1,0,0,1,0,1,0
33,66,111,Female,61,1,0,1,1,0,0,1,0,0,1
36,47,98,Female,118,1,1,0,0,1,1,0,0,1,1
43,50,115,Male,89,1,0,0,1,0,0,0,0,1,1
29,73,89,Female,104,1,0,0,0,0,1,1,1,0,0
21,72,86,Female,90,0,0,1,1,0,1,1,0,1,0
19,60,89,Female,92,1,0,0,1,0,1,1,1,1,1
42,52,76,Male,63,1,1,0,0,0,0,0,0,1,0
43,59,104,Female,91,0,1,1,0,1,1,1,1,1,1
19,60,102,Female,55,1,0,0,0,0,1,0,1,0,0
19,45,71,Male,82,0,1,0,1,1,1,1,1,1,0
30,77,104,Male,85,1,0,0,1,1,1,0,1,0,1
36,50,87,Male,68,0,1,1,0,0,1,1,0,1,0
35,62,77,Female,96,1,1,0,1,0,1,1,0,0,0
30,53,109,Male,66,1,0,0,0,0,0,0,1,1,0
40,69,115,Female,102,0,1,1,1,1,1,1,1,0,1
27,52,119,Male,93,1,0,0,1,1,0,1,0,1,0
39,73,81,Male,84,1,0,0,0,1,0,0,0,1,1
39,46,92,Male,50,1,1,0,0,0,0,0,1,0,1
23,61,83,Male,81,0,1,1,1,1,0,1,0,0,0
28,59,100,Female,82,1,0,1,0,1,1,0,0,0,1
40,64,75,Female,104,0,0,0,1,0,1,0,0,0,1
32,71,118,Male,80,0,0,1,1,1,1,0,0,1,1
29,68,102,Male,95,1,1,0,0,0,1,1,0,0,1
21,60,97,Male,107,1,0,0,1,1,1,0,0,1,1
20,58,105,Male,105,1,0,0,1,1,0,1,1,0,1
20,73,87,Male,103,1,1,1,1,0,0,1,1,0,0
36,58,77,Female,119,0,0,0,1,0,0,1,0,1,1
22,58,81,Male,105,1,1,0,0,1,1,1,0,1,1
20,53,90,Female,102,0,1,1,0,0,0,0,1,0,0
25,63,116,Female,69,0,1,1,0,0,0,1,0,0,0
36,47,118,Male,97,1,0,1,0,1,0,0,0,1,1
40,47,87,Female,100,0,1,0,1,1,1,0,1,0,1
32,60,79,Male,84,1,1,1,0,1,1,1,0,1,1
29,59,109,Male,60,0,0,0,0,1,0,0,0,1,1
25,55,77,Female,90,1,1,0,1,1,0,1,0,1,1
40,54,119,Male,115,0,1,0,0,0,1,0,1,1,1
30,75,119,Male,77,1,1,1,0,1,0,1,0,0,1
34,72,114,Male,94,1,1,1,0,0,0,1,1,1,0
38,63,90,Female,59,0,0,1,1,0,1,0,0,1,0
21,70,79,Male,96,1,1,1,0,1,0,1,1,1,1
36,75,113,Female,87,0,0,1,0,0,1,1,1,1,1
34,78,75,Male,56,0,1,1,0,1,1,1,1,0,1
32,54,90,Female,54,0,0,0,0,0,0,0,0,0,0
28,69,83,Male,57,0,0,1,1,1,1,0,1,1,1
37,77,86,Male,85,0,0,1,1,0,1,0,1,0,1
29,47,70,Male,105,0,0,0,1,1,0,1,1,0,0
26,59,96,Male,66,1,0,0,0,1,0,0,0,1,0
27,75,92,Female,80,1,1,0,1,0,0,0,1,1,1
39,78,81,Female,69,1,1,1,1,0,0,1,1,0,1
42,63,90,Male,62,0,0,1,1,0,0,1,0,0,0
28,57,74,Female,88,0,0,1,0,1,0,0,0,0,1
26,65,107,Male,80,0,1,0,0,1,1,0,1,1,0
28,48,85,Male,46,1,0,0,1,1,1,1,1,1,0
42,54,99,Female,87,1,1,0,0,1,0,1,1,0,1
39,64,111,Female,48,0,0,0,0,1,0,0,0,0,1
20,54,115,Female,81,0,1,1,1,1,0,0,1,1,1
24,74,94,Female,79,1,1,1,0,1,1,0,1,0,0
28,47,100,Female,76,0,0,1,0,0,1,1,0,0,1
30,71,94,Male,117,0,0,0,1,0,1,1,0,1,0
26,47,114,Female,106,1,1,1,1,0,1,0,1,0,1
25,61,118,Male,95,1,0,0,1,0,0,0,1,1,1
28,60,72,Female,45,1,0,0,1,0,0,1,0,0,0
19,51,86,Female,83,0,0,1,0,0,0,1,1,0,0
41,69,95,Female,113,0,1,0,0,1,0,0,1,0,1
27,68,108,Female,110,0,0,1,1,0,1,1,1,0,1
35,71,76,Male,67,0,0,1,1,1,1,1,1,0,0
26,59,103,Female,97,0,0,1,1,0,1,1,1,0,1
27,47,115,Male,113,1,1,1,1,1,0,0,0,0,0
22,53,91,Male,59,1,0,0,1,0,1,0,1,0,0
28,74,92,Female,74,1,0,0,0,1,0,1,0,1,1
43,65,116,Male,62,0,1,0,1,1,0,0,1,0,0
24,81,95,Male,107,1,0,0,0,0,0,0,0,1,0
44,60,103,Female,102,1,1,0,1,0,1,1,1,0,0
22,51,119,Female,67,1,0,1,0,0,0,1,0,1,1
22,59,109,Female,104,0,0,1,1,1,0,1,1,0,1
44,58,74,Female,60,1,1,1,0,1,0,1,0,0,0
44,63,94,Male,92,1,1,1,0,0,1,0,1,1,0
40,52,83,Male,92,1,1,1,0,1,1,0,0,0,1
30,63,89,Female,94,0,1,1,1,0,0,0,0,0,1
39,55,73,Female,105,0,1,0,1,0,1,1,0,0,0
40,65,114,Female,46,1,1,0,1,1,1,0,0,1,1
43,71,80,Female,95,0,0,0,1,0,1,1,1,0,1
30,59,105,Male,87,1,1,1,1,1,1,1,0,1,1
25,64,96,Male,67,1,0,0,0,1,0,1,1,0,0
19,75,88,Female,80,0,0,1,0,1,1,0,0,0,0
20,64,99,Male,58,1,1,0,1,0,1,1,1,1,1
28,53,88,Female,87,1,1,0,0,1,0,0,1,0,0
29,64,108,Male,52,1,1,1,0,0,1,0,0,1,1
30,54,97,Male,110,1,0,1,0,0,0,1,0,1,0
40,71,101,Male,82,1,1,0,1,0,1,1,1,0,0
35,75,74,Female,92,1,1,1,1,1,0,0,1,0,1
23,75,107,Male,74,0,1,0,0,0,0,0,0,1,1
23,49,114,Male,85,0,0,0,0,0,1,0,1,1,0
34,67,103,Male,48,0,0,0,1,0,1,0,0,0,1
23,59,109,Male,117,1,0,0,1,0,1,0,1,1,0
32,45,110,Male,87,0,0,1,0,1,1,1,1,0,1
44,76,85,Male,79,0,0,0,0,1,1,1,1,0,1
38,66,88,Female,101,1,1,0,1,1,0,1,1,1,1
33,47,85,Female,49,0,1,0,0,0,0,0,1,1,0
35,59,102,Male,75,0,0,0,0,0,0,1,1,0,1
35,48,79,Female,45,1,0,1,1,1,0,0,0,1,1
29,64,117,Female,105,0,0,0,1,1,1,1,0,0,0
27,64,95,Male,99,0,1,1,0,0,1,0,1,1,0
24,59,109,Male,75,1,0,1,1,1,1,0,0,1,0
31,60,94,Female,70,0,0,0,1,0,1,1,0,0,1
40,75,86,Male,91,1,1,1,1,1,0,1,1,1,1
37,76,82,Male,68,0,0,1,0,1,0,0,0,1,1
28,72,82,Female,111,1,0,0,0,1,1,0,1,1,0
23,70,85,Male,74,1,0,1,1,1,0,0,0,0,1
23,63,118,Female,52,1,1,1,1,1,0,0,0,1,1
23,68,109,Female,107,1,0,0,1,0,0,1,0,0,1
33,80,78,Female,54,1,0,0,0,0,0,1,1,0,1
32,74,89,Male,87,1,0,1,0,1,1,1,0,0,0
29,49,118,Male,58,0,0,1,0,1,1,0,0,0,0
24,65,109,Male,95,1,0,0,1,0,0,0,1,1,1
29,50,80,Male,45,0,0,1,1,0,0,1,1,0,1
22,61,81,Male,114,0,0,1,0,1,1,1,0,1,1
35,70,69,Male,94,0,0,0,0,1,0,0,1,1,1
21,55,94,Male,86,0,0,0,1,0,0,0,0,0,1
27,80,80,Male,51,0,0,0,0,1,0,1,0,1,1
34,70,92,Male,80,1,0,0,0,1,1,0,1,0,0
29,51,94,Female,96,0,1,1,0,1,0,1,0,1,1
34,57,111,Male,67,0,1,0,1,0,0,0,1,0,0
25,54,74,Male,117,0,0,0,0,0,0,0,0,1,0
38,69,103,Female,77,0,1,0,1,1,0,1,1,1,1
22,80,101,Female,81,0,0,0,1,1,0,0,1,1,0
21,57,90,Female,57,0,1,0,1,0,1,0,1,0,1
41,74,92,Female,93,1,0,1,0,0,1,1,0,0,0
29,61,97,Female,51,0,0,1,0,0,0,1,0,1,0
37,59,114,Male,49,1,1,0,0,1,1,0,1,0,0
42,76,98,Female,115,0,1,0,1,0,0,0,1,1,1
41,50,94,Male,95,0,0,1,0,0,1,1,1,0,1
30,49,81,Female,55,1,1,1,0,1,0,1,0,1,1
21,74,92,Male,87,1,0,1,1,0,0,1,0,1,1
37,69,92,Male,115,1,1,1,0,0,1,1,1,0,1
19,79,81,Male,103,1,1,0,1,0,0,1,1,1,0
33,75,87,Male,87,1,1,0,0,0,1,1,0,0,1
30,66,71,Male,116,0,0,1,0,1,1,0,1,1,1
20,74,109,Female,69,0,1,1,0,0,0,1,1,1,1
25,73,94,Female,55,0,1,1,0,1,1,1,1,1,1
29,47,115,Male,58,1,0,1,1,0,1,1,0,1,0
44,52,85,Female,71,1,0,0,1,1,1,1,0,1,0
22,49,106,Female,58,1,0,1,1,0,1,1,1,0,0
41,74,92,Male,111,1,0,0,0,1,1,1,1,0,1
28,50,86,Female,66,0,1,1,0,0,1,0,0,1,1
31,72,110,Male,64,0,1,1,0,1,1,0,1,0,0
21,50,72,Male,119,1,1,1,0,1,1,1,1,0,0
19,70,111,Male,64,1,1,1,0,1,0,1,1,1,0
44,58,91,Male,113,0,0,1,0,1,0,0,0,0,0
32,68,79,Female,93,1,0,1,1,0,1,0,1,1,1
43,80,97,Female,81,1,0,1,1,1,0,0,0,0,1
23,68,78,Male,95,0,1,0,1,0,0,1,1,1,0
22,55,92,Male,84,0,1,0,1,1,0,0,1,1,0
36,66,70,Female,46,0,1,1,1,0,0,0,1,0,0
44,52,84,Female,81,0,1,0,0,0,1,1,0,1,1
32,50,92,Male,71,1,1,0,1,1,0,0,1,0,1
25,45,97,Female,57,0,0,0,0,0,1,1,0,1,0
40,56,89,Male,106,0,1,1,0,0,1,0,1,0,1
37,76,93,Female,67,1,1,1,0,0,1,0,1,1,0
19,81,98,Male,47,1,1,0,0,0,1,1,1,1,0
20,74,91,Female,46,0,1,1,1,0,1,0,0,1,0
35,47,80,Female,71,1,0,1,1,0,0,0,0,0,0
30,71,76,Female,100,1,1,1,0,1,1,1,1,1,1
31,69,100,Male,101,1,1,0,1,1,1,1,1,0,1
42,58,104,Female,89,1,0,0,0,0,1,0,1,0,1
34,76,112,Female,108,0,0,1,0,1,0,0,1,1,1
39,71,93,Male,56,0,1,1,1,1,0,1,1,0,1
41,63,111,Male,103,1,0,0,1,1,0,1,0,1,0
34,57,78,Male,110,1,0,1,0,0,1,1,1,1,0
42,77,101,Male,82,0,0,1,0,0,0,0,0,0,1
38,71,78,Male,71,0,0,0,0,0,1,1,1,1,1
22,76,77,Male,103,0,1,1,1,0,0,1,0,1,1
36,81,113,Female,75,1,0,1,1,0,0,1,1,1,0
35,68,73,Female,58,1,1,0,1,0,0,0,0,0,1
27,71,108,Female,100,1,1,1,0,0,1,1,1,0,0
44,71,93,Female,116,1,1,1,1,0,0,1,1,1,1
19,75,77,Female,63,0,0,0,1,0,0,0,0,0,0
32,53,92,Female,81,1,0,1,1,0,0,1,0,1,0
42,71,109,Male,82,0,1,1,1,0,0,1,0,1,0
39,61,73,Female,50,0,0,1,1,1,0,0,0,0,0
38,47,103,Female,85,0,0,1,0,1,1,1,1,1,0
19,65,112,Male,73,0,0,0,0,0,0,0,0,0,1
26,63,117,Male,84,1,1,0,0,1,1,1,0,0,1
23,65,105,Female,114,0,1,0,1,0,1,1,1,1,1
29,51,97,Female,104,1,1,1,0,1,1,1,1,0,1
24,52,112,Female,52,0,1,1,1,0,1,0,0,0,1
38,80,107,Male,54,1,0,1,1,1,1,1,0,0,0
35,51,110,Male,48,0,1,1,1,1,0,1,1,0,0
29,69,73,Female,53,1,1,0,1,0,1,1,1,1,1
28,63,105,Female,104,0,1,1,0,0,0,0,1,1,1
22,51,116,Male,64,1,0,0,1,0,0,1,0,1,1
38,62,116,Female,48,1,0,1,1,0,1,1,1,0,1
30,58,108,Male,73,1,0,0,1,1,1,0,1,0,1
42,53,81,Female,54,0,0,1,1,1,0,1,0,0,0
32,55,104,Female,68,0,0,1,1,1,0,1,0,0,0
23,52,76,Female,81,1,0,1,1,0,1,0,0,1,0
37,75,94,Female,50,0,0,1,0,0,1,0,0,1,0
26,66,79,Female,81,0,1,1,1,0,0,1,0,1,0
43,59,71,Male,65,0,1,0,1,1,1,1,0,0,0
44,51,69,Female,119,1,0,1,0,1,0,1,0,0,1
42,79,94,Female,104,0,0,1,1,0,0,0,0,0,0
19,69,92,Male,58,1,0,0,0,0,1,1,1,1,0
36,64,85,Male,76,1,0,0,1,1,0,1,1,0,1
25,68,76,Male,61,1,0,0,0,0,0,1,0,1,1
37,75,103,Female,113,1,0,0,1,0,0,0,0,0,1
34,68,116,Male,111,0,0,1,1,0,1,0,0,1,1
35,69,104,Female,91,1,0,1,1,1,0,1,1,0,0
21,56,109,Male,76,0,0,0,0,1,1,1,0,1,1
40,70,69,Male,59,1,0,0,0,1,1,0,1,1,1
21,64,69,Female,79,1,1,0,0,0,1,0,1,1,0
32,70,74,Female,66,1,0,1,0,0,0,0,0,1,0
30,54,107,Male,85,0,1,0,0,1,1,1,1,1,1
19,67,105,Female,119,0,1,1,0,1,0,1,0,0,0
39,51,112,Male,100,0,1,1,0,0,1,0,0,0,1
19,55,87,Female,73,0,1,1,0,0,0,0,0,1,0
44,62,116,Male,75,0,0,0,0,0,0,1,1,0,0
22,60,86,Female,95,1,0,0,1,1,0,1,0,1,0
33,72,102,Male,50,0,0,1,1,1,1,1,1,1,0
35,57,111,Male,46,0,1,0,0,0,0,1,1,1,0
23,76,108,Male,91,1,1,1,1,0,0,0,0,1,1
42,47,89,Male,69,0,1,0,0,1,1,1,1,1,0
42,77,88,Female,77,1,0,0,0,0,0,1,1,1,1
42,67,103,Male,83,0,1,0,0,1,1,0,0,1,1
36,70,109,Female,89,1,0,0,0,0,1,0,0,0,1
22,49,104,Male,80,1,0,1,1,1,0,0,1,1,0
27,73,114,Female,49,0,1,1,1,0,0,1,1,1,1
43,71,74,Male,59,0,1,0,0,1,1,0,1,1,1
39,78,92,Male,70,1,1,0,0,0,0,0,0,1,0
43,65,86,Female,104,0,1,1,0,0,1,0,1,0,1
44,70,96,Female,111,0,1,1,0,1,1,1,1,0,0
28,72,97,Male,105,0,1,0,1,0,1,0,1,0,0
24,45,70,Female,83,1,0,1,0,0,0,1,1,1,0
44,70,89,Female,112,0,1,0,1,1,1,0,1,0,0
24,74,115,Female,50,1,0,0,1,1,1,1,1,1,1
19,70,119,Male,75,0,0,1,1,0,0,1,0,0,0
35,81,94,Male,117,1,0,1,1,1,1,0,1,1,0
43,70,97,Male,87,0,0,0,0,0,0,0,0,1,1
43,47,88,Female,69,0,1,0,0,1,0,0,1,1,1
38,61,114,Female,107,1,1,1,1,0,0,0,1,1,1
42,53,89,Male,56,0,1,0,0,0,0,1,0,1,1
23,79,105,Female,73,0,1,0,0,0,1,0,1,1,0
41,62,83,Female,86,0,1,1,1,0,0,1,1,1,0
44,66,117,Male,68,1,0,0,1,0,1,1,1,1,0
21,60,78,Female,106,0,0,0,0,1,1,1,0,0,0
21,49,105,Male,99,1,0,1,0,1,1,0,0,1,1
34,57,108,Female,49,1,1,1,1,0,0,0,1,0,0
26,51,98,Male,95,1,1,0,1,0,0,1,1,1,1
43,55,110,Male,91,0,1,0,0,0,0,0,1,0,1
24,51,118,Female,97,0,0,0,1,0,0,0,0,0,1
29,70,115,Male,110,0,0,1,0,0,0,1,0,1,0
41,68,108,Female,118,0,1,0,1,1,0,1,0,1,1
42,62,114,Male,57,1,0,0,0,1,0,0,1,1,1
20,73,102,Female,88,0,0,0,0,0,1,0,1,0,0
21,69,71,Female,90,0,0,1,1,1,1,0,1,0,0
36,71,116,Male,100,0,1,1,0,1,1,0,1,0,1
31,64,89,Male,118,1,0,1,1,0,0,1,1,1,0
27,51,70,Male,66,1,0,0,1,0,1,0,1,0,0
23,48,79,Female,57,0,0,0,1,0,1,0,0,0,1
20,56,108,Male,81,0,0,1,1,0,0,1,1,1,1
39,66,116,Female,110,1,0,1,1,0,0,0,1,0,0
28,78,80,Female,86,1,1,0,0,1,1,0,0,1,1
41,55,78,Male,53,0,1,0,1,0,0,0,1,1,1
31,47,115,Male,57,1,1,0,1,1,1,0,1,0,0
29,53,108,Female,105,1,1,0,1,1,1,1,0,1,0
27,73,109,Female,53,0,1,0,0,1,1,1,0,1,1
41,63,97,Male,85,1,1,1,1,1,1,0,0,0,0
30,60,85,Female,118,0,1,0,0,1,0,0,0,1,0
23,80,79,Female,113,0,1,1,0,1,0,0,1,1,1
27,51,96,Female,83,0,0,0,1,0,1,0,1,1,0
36,74,97,Male,62,1,0,1,1,0,1,1,1,0,1
40,47,113,Male,102,0,0,0,0,1,0,0,0,0,1
31,81,95,Male,97,0,0,1,1,1,1,0,0,1,0
21,46,93,Female,69,0,0,0,0,1,0,0,0,0,1
21,75,109,Female,53,1,0,0,0,0,0,1,1,1,1
36,68,109,Male,91,0,1,0,0,0,1,0,0,1,1
21,71,90,Female,94,1,0,0,0,1,0,0,1,1,1
31,45,105,Male,64,1,0,1,0,1,0,1,0,0,0
37,52,78,Female,56,1,0,0,0,0,0,0,1,1,1
44,67,93,Male,95,0,0,0,1,1,0,0,1,1,1
42,63,98,Female,55,0,1,1,1,1,1,0,0,0,0
39,58,85,Male,90,0,0,1,1,1,1,0,0,0,1
